METADATA|PersonReligion|SourceSystemOwner|SourceSystemId|PersonId(SourceSystemId)|LegislationCode|Religion|PrimaryFlag
MERGE|PersonReligion|ALTAHRN01|5510346_RELBLF|5510346|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5510368_RELBLF|5510368|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5510396_RELBLF|5510396|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5510398_RELBLF|5510398|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5510401_RELBLF|5510401|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5510425_RELBLF|5510425|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5510430_RELBLF|5510430|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5510436_RELBLF|5510436|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5510445_RELBLF|5510445|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5510475_RELBLF|5510475|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5510526_RELBLF|5510526|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5510559_RELBLF|5510559|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5510567_RELBLF|5510567|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5510588_RELBLF|5510588|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5510629_RELBLF|5510629|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5510639_RELBLF|5510639|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5510676_RELBLF|5510676|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5510677_RELBLF|5510677|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5510685_RELBLF|5510685|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5510695_RELBLF|5510695|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5510724_RELBLF|5510724|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5510726_RELBLF|5510726|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5510760_RELBLF|5510760|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5510767_RELBLF|5510767|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5510768_RELBLF|5510768|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5510771_RELBLF|5510771|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5510773_RELBLF|5510773|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5510777_RELBLF|5510777|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5510808_RELBLF|5510808|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5510840_RELBLF|5510840|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5510849_RELBLF|5510849|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5510894_RELBLF|5510894|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5510960_RELBLF|5510960|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5511009_RELBLF|5511009|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5511026_RELBLF|5511026|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5511036_RELBLF|5511036|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5511048_RELBLF|5511048|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5511059_RELBLF|5511059|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5511060_RELBLF|5511060|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5511061_RELBLF|5511061|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5511062_RELBLF|5511062|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5511070_RELBLF|5511070|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5511098_RELBLF|5511098|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5511108_RELBLF|5511108|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5511109_RELBLF|5511109|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5511117_RELBLF|5511117|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5511119_RELBLF|5511119|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5511129_RELBLF|5511129|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5511149_RELBLF|5511149|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5511157_RELBLF|5511157|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5511159_RELBLF|5511159|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5511172_RELBLF|5511172|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5511207_RELBLF|5511207|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5511212_RELBLF|5511212|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5511213_RELBLF|5511213|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5511216_RELBLF|5511216|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5511219_RELBLF|5511219|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5511231_RELBLF|5511231|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5511239_RELBLF|5511239|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5511265_RELBLF|5511265|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5511267_RELBLF|5511267|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5511268_RELBLF|5511268|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5511288_RELBLF|5511288|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5511339_RELBLF|5511339|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5511367_RELBLF|5511367|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5511374_RELBLF|5511374|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5511404_RELBLF|5511404|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5511415_RELBLF|5511415|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5511433_RELBLF|5511433|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5511441_RELBLF|5511441|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5511442_RELBLF|5511442|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5511474_RELBLF|5511474|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5511475_RELBLF|5511475|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5511488_RELBLF|5511488|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5511520_RELBLF|5511520|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5511523_RELBLF|5511523|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5511534_RELBLF|5511534|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5511537_RELBLF|5511537|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5511575_RELBLF|5511575|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5511637_RELBLF|5511637|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5511655_RELBLF|5511655|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5511659_RELBLF|5511659|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5511666_RELBLF|5511666|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5511682_RELBLF|5511682|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5511686_RELBLF|5511686|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5511697_RELBLF|5511697|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5511701_RELBLF|5511701|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5511703_RELBLF|5511703|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5511714_RELBLF|5511714|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5511731_RELBLF|5511731|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5511758_RELBLF|5511758|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5511767_RELBLF|5511767|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5511820_RELBLF|5511820|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5511841_RELBLF|5511841|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5511847_RELBLF|5511847|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5511866_RELBLF|5511866|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5511882_RELBLF|5511882|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5511909_RELBLF|5511909|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5511927_RELBLF|5511927|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5512030_RELBLF|5512030|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5512040_RELBLF|5512040|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5512042_RELBLF|5512042|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5512044_RELBLF|5512044|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5512079_RELBLF|5512079|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5512096_RELBLF|5512096|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5512097_RELBLF|5512097|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5512101_RELBLF|5512101|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5512116_RELBLF|5512116|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5512131_RELBLF|5512131|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5512132_RELBLF|5512132|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5512133_RELBLF|5512133|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5512144_RELBLF|5512144|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5512159_RELBLF|5512159|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5512174_RELBLF|5512174|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5512191_RELBLF|5512191|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5512257_RELBLF|5512257|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5512263_RELBLF|5512263|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5512270_RELBLF|5512270|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5512315_RELBLF|5512315|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5512330_RELBLF|5512330|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5512340_RELBLF|5512340|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5512346_RELBLF|5512346|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5512364_RELBLF|5512364|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5512427_RELBLF|5512427|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5512440_RELBLF|5512440|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5512450_RELBLF|5512450|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5512451_RELBLF|5512451|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5512461_RELBLF|5512461|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5512480_RELBLF|5512480|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5512483_RELBLF|5512483|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5512491_RELBLF|5512491|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5512551_RELBLF|5512551|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5512558_RELBLF|5512558|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5512667_RELBLF|5512667|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5512668_RELBLF|5512668|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5512687_RELBLF|5512687|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5512712_RELBLF|5512712|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5512720_RELBLF|5512720|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5512754_RELBLF|5512754|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5512794_RELBLF|5512794|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5512816_RELBLF|5512816|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5512817_RELBLF|5512817|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5512826_RELBLF|5512826|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5512869_RELBLF|5512869|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5512873_RELBLF|5512873|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5512893_RELBLF|5512893|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5512905_RELBLF|5512905|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5512913_RELBLF|5512913|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5512920_RELBLF|5512920|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5512932_RELBLF|5512932|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5512933_RELBLF|5512933|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5512936_RELBLF|5512936|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5512944_RELBLF|5512944|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5512950_RELBLF|5512950|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5512966_RELBLF|5512966|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5512977_RELBLF|5512977|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5512978_RELBLF|5512978|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5512985_RELBLF|5512985|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5512990_RELBLF|5512990|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5512992_RELBLF|5512992|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5513017_RELBLF|5513017|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5513040_RELBLF|5513040|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5513043_RELBLF|5513043|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5513078_RELBLF|5513078|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5513079_RELBLF|5513079|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5513083_RELBLF|5513083|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5513086_RELBLF|5513086|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5513115_RELBLF|5513115|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5513118_RELBLF|5513118|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5513134_RELBLF|5513134|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5513138_RELBLF|5513138|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5513247_RELBLF|5513247|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5513262_RELBLF|5513262|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5513266_RELBLF|5513266|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5513342_RELBLF|5513342|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5513348_RELBLF|5513348|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5513350_RELBLF|5513350|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5513351_RELBLF|5513351|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5513352_RELBLF|5513352|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5513353_RELBLF|5513353|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5513363_RELBLF|5513363|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5513385_RELBLF|5513385|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5513424_RELBLF|5513424|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5513435_RELBLF|5513435|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5513436_RELBLF|5513436|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5513438_RELBLF|5513438|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5513458_RELBLF|5513458|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5513477_RELBLF|5513477|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5513488_RELBLF|5513488|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5513516_RELBLF|5513516|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5513560_RELBLF|5513560|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5513563_RELBLF|5513563|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5513618_RELBLF|5513618|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5513639_RELBLF|5513639|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5513648_RELBLF|5513648|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5513656_RELBLF|5513656|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5513662_RELBLF|5513662|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5513681_RELBLF|5513681|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5513693_RELBLF|5513693|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5513700_RELBLF|5513700|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5513713_RELBLF|5513713|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5513717_RELBLF|5513717|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5513720_RELBLF|5513720|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5513724_RELBLF|5513724|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5513728_RELBLF|5513728|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5513731_RELBLF|5513731|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5513747_RELBLF|5513747|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5513755_RELBLF|5513755|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5513763_RELBLF|5513763|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5513777_RELBLF|5513777|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5513790_RELBLF|5513790|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5513796_RELBLF|5513796|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5513798_RELBLF|5513798|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5513848_RELBLF|5513848|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5513858_RELBLF|5513858|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5513913_RELBLF|5513913|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5513921_RELBLF|5513921|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5513951_RELBLF|5513951|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5514000_RELBLF|5514000|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5514027_RELBLF|5514027|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5514028_RELBLF|5514028|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514041_RELBLF|5514041|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514043_RELBLF|5514043|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5514044_RELBLF|5514044|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5514069_RELBLF|5514069|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5514071_RELBLF|5514071|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514074_RELBLF|5514074|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5514093_RELBLF|5514093|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5514095_RELBLF|5514095|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5514096_RELBLF|5514096|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514121_RELBLF|5514121|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514130_RELBLF|5514130|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514141_RELBLF|5514141|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514161_RELBLF|5514161|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5514164_RELBLF|5514164|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5514172_RELBLF|5514172|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5514224_RELBLF|5514224|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514259_RELBLF|5514259|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514262_RELBLF|5514262|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5514264_RELBLF|5514264|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514280_RELBLF|5514280|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5514340_RELBLF|5514340|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5514358_RELBLF|5514358|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5514362_RELBLF|5514362|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5514366_RELBLF|5514366|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514376_RELBLF|5514376|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5514381_RELBLF|5514381|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5514389_RELBLF|5514389|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514408_RELBLF|5514408|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5514410_RELBLF|5514410|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514421_RELBLF|5514421|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5514432_RELBLF|5514432|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5514448_RELBLF|5514448|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5514452_RELBLF|5514452|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5514459_RELBLF|5514459|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5514461_RELBLF|5514461|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5514464_RELBLF|5514464|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5514472_RELBLF|5514472|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5514475_RELBLF|5514475|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514488_RELBLF|5514488|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514491_RELBLF|5514491|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514496_RELBLF|5514496|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514498_RELBLF|5514498|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514503_RELBLF|5514503|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514554_RELBLF|5514554|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514557_RELBLF|5514557|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514559_RELBLF|5514559|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514569_RELBLF|5514569|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514575_RELBLF|5514575|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514577_RELBLF|5514577|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514579_RELBLF|5514579|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514586_RELBLF|5514586|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5514589_RELBLF|5514589|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5514591_RELBLF|5514591|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5514605_RELBLF|5514605|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514606_RELBLF|5514606|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5514607_RELBLF|5514607|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514612_RELBLF|5514612|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514637_RELBLF|5514637|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514644_RELBLF|5514644|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5514671_RELBLF|5514671|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514714_RELBLF|5514714|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514722_RELBLF|5514722|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5514739_RELBLF|5514739|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514751_RELBLF|5514751|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514760_RELBLF|5514760|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5514761_RELBLF|5514761|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514762_RELBLF|5514762|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5514766_RELBLF|5514766|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5514768_RELBLF|5514768|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514793_RELBLF|5514793|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5514798_RELBLF|5514798|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5514801_RELBLF|5514801|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514817_RELBLF|5514817|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514825_RELBLF|5514825|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5514844_RELBLF|5514844|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5514846_RELBLF|5514846|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|5514848_RELBLF|5514848|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514878_RELBLF|5514878|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514921_RELBLF|5514921|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514922_RELBLF|5514922|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514931_RELBLF|5514931|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514955_RELBLF|5514955|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5514962_RELBLF|5514962|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514963_RELBLF|5514963|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5514964_RELBLF|5514964|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5514967_RELBLF|5514967|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5514978_RELBLF|5514978|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|5514997_RELBLF|5514997|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5515048_RELBLF|5515048|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5515060_RELBLF|5515060|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5515077_RELBLF|5515077|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|5515084_RELBLF|5515084|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5515094_RELBLF|5515094|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|5515095_RELBLF|5515095|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5515102_RELBLF|5515102|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|5515106_RELBLF|5515106|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5515108_RELBLF|5515108|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5515119_RELBLF|5515119|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|5515130_RELBLF|5515130|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|5515131_RELBLF|5515131|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|5515137_RELBLF|5515137|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|5515141_RELBLF|5515141|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|5515148_RELBLF|5515148|GB|02|Y
