METADATA|PersonEthnicity|SourceSystemOwner|SourceSystemId|PersonId(SourceSystemId)|LegislationCode|Ethnicity|PrimaryFlag
MERGE|PersonEthnicity|ALTAHRN01|5509852_ETHNICITY|5509852|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5509861_ETHNICITY|5509861|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5509870_ETHNICITY|5509870|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5509888_ETHNICITY|5509888|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5509889_ETHNICITY|5509889|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5509900_ETHNICITY|5509900|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5509905_ETHNICITY|5509905|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5509906_ETHNICITY|5509906|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5509912_ETHNICITY|5509912|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5509942_ETHNICITY|5509942|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|5509997_ETHNICITY|5509997|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510004_ETHNICITY|5510004|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510020_ETHNICITY|5510020|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510023_ETHNICITY|5510023|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510037_ETHNICITY|5510037|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510039_ETHNICITY|5510039|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510044_ETHNICITY|5510044|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510045_ETHNICITY|5510045|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510066_ETHNICITY|5510066|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510067_ETHNICITY|5510067|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510082_ETHNICITY|5510082|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510086_ETHNICITY|5510086|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510094_ETHNICITY|5510094|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510173_ETHNICITY|5510173|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510220_ETHNICITY|5510220|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510227_ETHNICITY|5510227|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510333_ETHNICITY|5510333|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510344_ETHNICITY|5510344|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510346_ETHNICITY|5510346|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510368_ETHNICITY|5510368|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510396_ETHNICITY|5510396|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510398_ETHNICITY|5510398|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510401_ETHNICITY|5510401|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510425_ETHNICITY|5510425|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510430_ETHNICITY|5510430|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510436_ETHNICITY|5510436|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510445_ETHNICITY|5510445|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510475_ETHNICITY|5510475|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510526_ETHNICITY|5510526|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510559_ETHNICITY|5510559|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510567_ETHNICITY|5510567|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510588_ETHNICITY|5510588|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|5510629_ETHNICITY|5510629|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510639_ETHNICITY|5510639|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510676_ETHNICITY|5510676|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510677_ETHNICITY|5510677|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510685_ETHNICITY|5510685|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510695_ETHNICITY|5510695|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510724_ETHNICITY|5510724|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510726_ETHNICITY|5510726|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510760_ETHNICITY|5510760|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510767_ETHNICITY|5510767|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510768_ETHNICITY|5510768|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510771_ETHNICITY|5510771|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510773_ETHNICITY|5510773|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510777_ETHNICITY|5510777|GB|80|Y
MERGE|PersonEthnicity|ALTAHRN01|5510808_ETHNICITY|5510808|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|5510840_ETHNICITY|5510840|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510849_ETHNICITY|5510849|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510894_ETHNICITY|5510894|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5510960_ETHNICITY|5510960|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511009_ETHNICITY|5511009|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511026_ETHNICITY|5511026|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511036_ETHNICITY|5511036|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511048_ETHNICITY|5511048|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511059_ETHNICITY|5511059|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511060_ETHNICITY|5511060|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511061_ETHNICITY|5511061|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|5511062_ETHNICITY|5511062|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511070_ETHNICITY|5511070|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5511098_ETHNICITY|5511098|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511108_ETHNICITY|5511108|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5511109_ETHNICITY|5511109|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511117_ETHNICITY|5511117|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511119_ETHNICITY|5511119|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511129_ETHNICITY|5511129|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511149_ETHNICITY|5511149|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511157_ETHNICITY|5511157|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511159_ETHNICITY|5511159|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5511172_ETHNICITY|5511172|GB|49|Y
MERGE|PersonEthnicity|ALTAHRN01|5511207_ETHNICITY|5511207|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5511212_ETHNICITY|5511212|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|5511213_ETHNICITY|5511213|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511216_ETHNICITY|5511216|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511219_ETHNICITY|5511219|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511231_ETHNICITY|5511231|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|5511239_ETHNICITY|5511239|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511265_ETHNICITY|5511265|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511267_ETHNICITY|5511267|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511268_ETHNICITY|5511268|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511288_ETHNICITY|5511288|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511339_ETHNICITY|5511339|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511367_ETHNICITY|5511367|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|5511374_ETHNICITY|5511374|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511404_ETHNICITY|5511404|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511415_ETHNICITY|5511415|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511433_ETHNICITY|5511433|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511441_ETHNICITY|5511441|GB|32|Y
MERGE|PersonEthnicity|ALTAHRN01|5511442_ETHNICITY|5511442|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511474_ETHNICITY|5511474|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511475_ETHNICITY|5511475|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511488_ETHNICITY|5511488|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511520_ETHNICITY|5511520|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511523_ETHNICITY|5511523|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511534_ETHNICITY|5511534|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511537_ETHNICITY|5511537|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511575_ETHNICITY|5511575|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511637_ETHNICITY|5511637|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511655_ETHNICITY|5511655|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|5511659_ETHNICITY|5511659|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511666_ETHNICITY|5511666|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511682_ETHNICITY|5511682|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511686_ETHNICITY|5511686|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511697_ETHNICITY|5511697|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511701_ETHNICITY|5511701|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511703_ETHNICITY|5511703|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511714_ETHNICITY|5511714|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511731_ETHNICITY|5511731|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511758_ETHNICITY|5511758|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511767_ETHNICITY|5511767|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511820_ETHNICITY|5511820|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511841_ETHNICITY|5511841|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511847_ETHNICITY|5511847|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511866_ETHNICITY|5511866|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511882_ETHNICITY|5511882|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511909_ETHNICITY|5511909|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5511927_ETHNICITY|5511927|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512030_ETHNICITY|5512030|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512040_ETHNICITY|5512040|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512042_ETHNICITY|5512042|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512044_ETHNICITY|5512044|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512079_ETHNICITY|5512079|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512096_ETHNICITY|5512096|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512097_ETHNICITY|5512097|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5512101_ETHNICITY|5512101|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512116_ETHNICITY|5512116|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512131_ETHNICITY|5512131|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512132_ETHNICITY|5512132|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512133_ETHNICITY|5512133|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512144_ETHNICITY|5512144|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512159_ETHNICITY|5512159|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512174_ETHNICITY|5512174|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512191_ETHNICITY|5512191|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512257_ETHNICITY|5512257|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512263_ETHNICITY|5512263|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512270_ETHNICITY|5512270|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512315_ETHNICITY|5512315|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512330_ETHNICITY|5512330|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512340_ETHNICITY|5512340|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512346_ETHNICITY|5512346|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|5512364_ETHNICITY|5512364|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512427_ETHNICITY|5512427|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512440_ETHNICITY|5512440|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|5512450_ETHNICITY|5512450|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512451_ETHNICITY|5512451|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512461_ETHNICITY|5512461|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512480_ETHNICITY|5512480|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512483_ETHNICITY|5512483|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512491_ETHNICITY|5512491|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512551_ETHNICITY|5512551|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512558_ETHNICITY|5512558|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512667_ETHNICITY|5512667|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512668_ETHNICITY|5512668|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512687_ETHNICITY|5512687|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512712_ETHNICITY|5512712|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512720_ETHNICITY|5512720|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512754_ETHNICITY|5512754|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512794_ETHNICITY|5512794|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512816_ETHNICITY|5512816|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512817_ETHNICITY|5512817|GB|80|Y
MERGE|PersonEthnicity|ALTAHRN01|5512826_ETHNICITY|5512826|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512869_ETHNICITY|5512869|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512873_ETHNICITY|5512873|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512893_ETHNICITY|5512893|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512905_ETHNICITY|5512905|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512913_ETHNICITY|5512913|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512920_ETHNICITY|5512920|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512932_ETHNICITY|5512932|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512933_ETHNICITY|5512933|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512936_ETHNICITY|5512936|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512944_ETHNICITY|5512944|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512950_ETHNICITY|5512950|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512966_ETHNICITY|5512966|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512977_ETHNICITY|5512977|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512978_ETHNICITY|5512978|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|5512985_ETHNICITY|5512985|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512990_ETHNICITY|5512990|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5512992_ETHNICITY|5512992|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513017_ETHNICITY|5513017|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513040_ETHNICITY|5513040|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513043_ETHNICITY|5513043|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513078_ETHNICITY|5513078|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513079_ETHNICITY|5513079|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513083_ETHNICITY|5513083|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513086_ETHNICITY|5513086|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513115_ETHNICITY|5513115|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513118_ETHNICITY|5513118|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513134_ETHNICITY|5513134|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513138_ETHNICITY|5513138|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513247_ETHNICITY|5513247|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513262_ETHNICITY|5513262|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513266_ETHNICITY|5513266|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|5513342_ETHNICITY|5513342|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513348_ETHNICITY|5513348|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513350_ETHNICITY|5513350|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513351_ETHNICITY|5513351|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513352_ETHNICITY|5513352|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513353_ETHNICITY|5513353|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513363_ETHNICITY|5513363|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513385_ETHNICITY|5513385|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513424_ETHNICITY|5513424|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513435_ETHNICITY|5513435|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513436_ETHNICITY|5513436|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5513438_ETHNICITY|5513438|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513458_ETHNICITY|5513458|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513477_ETHNICITY|5513477|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513488_ETHNICITY|5513488|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513516_ETHNICITY|5513516|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5513560_ETHNICITY|5513560|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513563_ETHNICITY|5513563|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513618_ETHNICITY|5513618|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513639_ETHNICITY|5513639|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513648_ETHNICITY|5513648|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513656_ETHNICITY|5513656|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513662_ETHNICITY|5513662|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513681_ETHNICITY|5513681|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513693_ETHNICITY|5513693|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513700_ETHNICITY|5513700|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513713_ETHNICITY|5513713|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513717_ETHNICITY|5513717|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|5513720_ETHNICITY|5513720|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513724_ETHNICITY|5513724|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513728_ETHNICITY|5513728|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513731_ETHNICITY|5513731|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513747_ETHNICITY|5513747|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513755_ETHNICITY|5513755|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513763_ETHNICITY|5513763|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513777_ETHNICITY|5513777|GB|90|Y
MERGE|PersonEthnicity|ALTAHRN01|5513790_ETHNICITY|5513790|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513796_ETHNICITY|5513796|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513798_ETHNICITY|5513798|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|5513848_ETHNICITY|5513848|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|5513858_ETHNICITY|5513858|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513913_ETHNICITY|5513913|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513921_ETHNICITY|5513921|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5513951_ETHNICITY|5513951|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514000_ETHNICITY|5514000|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514027_ETHNICITY|5514027|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514028_ETHNICITY|5514028|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514041_ETHNICITY|5514041|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514043_ETHNICITY|5514043|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514044_ETHNICITY|5514044|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514069_ETHNICITY|5514069|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514071_ETHNICITY|5514071|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5514074_ETHNICITY|5514074|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514093_ETHNICITY|5514093|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514095_ETHNICITY|5514095|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514096_ETHNICITY|5514096|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514121_ETHNICITY|5514121|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5514130_ETHNICITY|5514130|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514141_ETHNICITY|5514141|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514161_ETHNICITY|5514161|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514164_ETHNICITY|5514164|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514172_ETHNICITY|5514172|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514224_ETHNICITY|5514224|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514259_ETHNICITY|5514259|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514262_ETHNICITY|5514262|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514264_ETHNICITY|5514264|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514280_ETHNICITY|5514280|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5514340_ETHNICITY|5514340|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514358_ETHNICITY|5514358|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514362_ETHNICITY|5514362|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514366_ETHNICITY|5514366|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514376_ETHNICITY|5514376|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514381_ETHNICITY|5514381|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514389_ETHNICITY|5514389|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514408_ETHNICITY|5514408|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514410_ETHNICITY|5514410|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514421_ETHNICITY|5514421|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514432_ETHNICITY|5514432|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514448_ETHNICITY|5514448|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514452_ETHNICITY|5514452|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|5514459_ETHNICITY|5514459|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514461_ETHNICITY|5514461|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514464_ETHNICITY|5514464|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514472_ETHNICITY|5514472|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514475_ETHNICITY|5514475|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514488_ETHNICITY|5514488|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|5514491_ETHNICITY|5514491|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514496_ETHNICITY|5514496|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514498_ETHNICITY|5514498|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514503_ETHNICITY|5514503|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514554_ETHNICITY|5514554|GB|98|Y
MERGE|PersonEthnicity|ALTAHRN01|5514557_ETHNICITY|5514557|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514559_ETHNICITY|5514559|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|5514569_ETHNICITY|5514569|GB|10|Y
